id;idversion_init;idversion_end;file;begin_line;end_line;rule;ruleset;package;class;function;priority;violation;violation_nonumbers;version_init;version_end;date_init;data_end
1389;1;17;upload\catalog\controller\payment\klarna_account.php;288;567;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentKlarnaAccount;;3;The method send() has 280 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1397;1;17;upload\catalog\controller\payment\klarna_invoice.php;3;162;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentKlarnaInvoice;;3;The method index() has 160 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1402;1;17;upload\catalog\controller\payment\klarna_invoice.php;164;439;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentKlarnaInvoice;;3;The method send() has 276 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1419;1;16;upload\catalog\controller\payment\paypoint.php;75;187;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPaypoint;;3;The method callback() has 113 lines of code. Current threshold is set to 100. Avoid really long methods.;The method callback() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.2.0.0;2013-04-28;2016-03-02
1429;1;17;upload\catalog\controller\payment\pp_pro.php;90;201;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPPPro;;3;The method send() has 112 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1434;1;7;upload\catalog\controller\payment\pp_pro_uk.php;87;196;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPPProUK;;3;The method send() has 110 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.0.0.0;2013-04-28;2014-10-01
1437;1;16;upload\catalog\controller\payment\pp_standard.php;3;104;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPPStandard;;3;The method index() has 102 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.2.0.0;2013-04-28;2016-03-02
1444;1;7;upload\catalog\controller\payment\sagepay.php;3;120;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentSagepay;;3;The method index() has 118 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.0.0.0;2013-04-28;2014-10-01
1450;1;17;upload\catalog\controller\payment\sagepay_direct.php;3;104;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentSagepayDirect;;3;The method index() has 102 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1454;1;17;upload\catalog\controller\payment\sagepay_direct.php;106;273;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentSagepayDirect;;3;The method send() has 168 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1468;1;17;upload\catalog\controller\payment\web_payment_software.php;46;151;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentWebPaymentSoftware;;3;The method send() has 106 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1478;1;0;upload\catalog\controller\product\category.php;3;457;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerProductCategory;;3;The method index() has 455 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
1482;1;0;upload\catalog\controller\product\compare.php;3;166;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerProductCompare;;3;The method index() has 164 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
1488;1;0;upload\catalog\controller\product\manufacturer.php;74;428;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerProductManufacturer;;3;The method info() has 355 lines of code. Current threshold is set to 100. Avoid really long methods.;The method info() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
1494;1;0;upload\catalog\controller\product\product.php;5;556;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerProductProduct;;3;The method index() has 552 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
1504;1;0;upload\catalog\controller\product\search.php;3;462;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerProductSearch;;3;The method index() has 460 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
1508;1;0;upload\catalog\controller\product\special.php;3;280;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerProductSpecial;;3;The method index() has 278 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
1518;1;20;upload\catalog\model\account\order.php;3;102;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelAccountOrder;;3;The method getOrder() has 100 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getOrder() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;3.0.0.0;2013-04-28;2017-06-19
1534;1;0;upload\catalog\model\catalog\product.php;64;226;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelCatalogProduct;;3;The method getProducts() has 163 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getProducts() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
1553;1;7;upload\catalog\model\catalog\product.php;465;579;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelCatalogProduct;;3;The method getTotalProducts() has 115 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getTotalProducts() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.0.0.0;2013-04-28;
1563;1;11;upload\catalog\model\checkout\fraud.php;3;383;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelCheckoutFraud;;3;The method getFraudScore() has 381 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getFraudScore() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.0.3.0;2013-04-28;2015-05-20
1569;1;0;upload\catalog\model\checkout\order.php;33;157;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelCheckoutOrder;;3;The method getOrder() has 125 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getOrder() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
1574;1;7;upload\catalog\model\checkout\order.php;159;574;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelCheckoutOrder;;3;The method confirm() has 416 lines of code. Current threshold is set to 100. Avoid really long methods.;The method confirm() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.0.0.0;2013-04-28;2014-10-01
1597;1;17;upload\catalog\model\payment\klarna_account.php;3;182;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelPaymentKlarnaAccount;;3;The method getMethod() has 180 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getMethod() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1623;1;17;upload\catalog\model\shipping\auspost.php;3;121;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelShippingAusPost;;3;The method getQuote() has 119 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1628;1;17;upload\catalog\model\shipping\fedex.php;3;210;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelShippingFedex;;3;The method getQuote() has 208 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1640;1;17;upload\catalog\model\shipping\royal_mail.php;3;672;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelShippingRoyalMail;;3;The method getQuote() has 670 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1644;1;17;upload\catalog\model\shipping\ups.php;3;288;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelShippingUps;;3;The method getQuote() has 286 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1649;1;17;upload\catalog\model\shipping\usps.php;3;473;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelShippingUsps;;3;The method getQuote() has 471 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
1684;1;16;upload\install\controller\step_3.php;5;198;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerStep3;;3;The method index() has 194 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.2.0.0;2013-04-28;2016-03-02
1696;1;16;upload\install\model\upgrade.php;3;347;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelUpgrade;;3;The method mysql() has 345 lines of code. Current threshold is set to 100. Avoid really long methods.;The method mysql() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.2.0.0;2013-04-28;2016-03-02
1724;1;4;upload\system\helper\utf8.php;62;161;ExcessiveMethodLength;Code Size Rules;#NAME?;;utf8_substr;3;The function utf8_substr() has 100 lines of code. Current threshold is set to 100. Avoid really long methods.;The function utf_substr() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;1.5.6.2;2013-04-28;2014-04-10
1732;1;0;upload\system\helper\utf8.php;163;399;ExcessiveMethodLength;Code Size Rules;#NAME?;;utf8_strtolower;3;The function utf8_strtolower() has 237 lines of code. Current threshold is set to 100. Avoid really long methods.;The function utf_strtolower() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
1733;1;0;upload\system\helper\utf8.php;401;637;ExcessiveMethodLength;Code Size Rules;#NAME?;;utf8_strtoupper;3;The function utf8_strtoupper() has 237 lines of code. Current threshold is set to 100. Avoid really long methods.;The function utf_strtoupper() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
1735;1;4;upload\system\helper\utf8.php;639;773;ExcessiveMethodLength;Code Size Rules;#NAME?;;utf8_to_unicode;3;The function utf8_to_unicode() has 135 lines of code. Current threshold is set to 100. Avoid really long methods.;The function utf_to_unicode() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;1.5.6.2;2013-04-28;2014-04-10
1747;1;16;upload\system\library\cart.php;20;252;ExcessiveMethodLength;Code Size Rules;#NAME?;Cart;;3;The method getProducts() has 233 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getProducts() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.2.0.0;2013-04-28;2016-03-02
1801;1;20;upload\system\library\mail.php;49;404;ExcessiveMethodLength;Code Size Rules;#NAME?;Mail;;3;The method send() has 356 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;3.0.0.0;2013-04-28;2017-06-19
